gutenberg_id,text,stave
19337,"wide; and, if that spirit goes not forth in life, it is condemned to do",1
19337,"so after death. It is doomed to wander through the world--oh, woe is",1
19337,"me!--and witness what it cannot share, but might have shared on earth,",1
19337,"and turned to happiness!""",1
19337,,1
19337,"Again the spectre raised a cry, and shook its chain and wrung its",1
19337,shadowy hands.,1
19337,,1
19337,"""You are fettered,"" said Scrooge, trembling. ""Tell me why?""",1
19337,,1
19337,"""I wear the chain I forged in life,"" replied the Ghost. ""I made it link",1
19337,"by link, and yard by yard; I girded it on of my own free-will, and of my",1
19337,"own free-will I wore it. Is its pattern strange to _you_?""",1
19337,,1
19337,Scrooge trembled more and more.,1
19337,,1
19337,"""Or would you know,"" pursued the Ghost, ""the weight and length of the",1
19337,"strong coil you bear yourself? It was full as heavy and as long as this,",1
19337,seven Christmas-eves ago. You have laboured on it since. It is a,1
19337,"ponderous chain!""",1
19337,,1
19337,"Scrooge glanced about him on the floor, in the expectation of finding",1
19337,"himself surrounded by some fifty or sixty fathoms of iron cable, but he",1
19337,could see nothing.,1
19337,,1
19337,"""Jacob!"" he said imploringly. ""Old Jacob Marley, tell me more! Speak",1
19337,"comfort to me, Jacob!""",1
19337,,1
19337,"""I have none to give,"" the Ghost replied. ""It comes from other regions,",1
19337,"Ebenezer Scrooge, and is conveyed by other ministers, to other kinds of",1
19337,men. Nor can I tell you what I would. A very little more is all,1
19337,"permitted to me. I cannot rest, I cannot stay, I cannot linger anywhere.",1
19337,My spirit never walked beyond our counting-house--mark me;--in life my,1
19337,spirit never roved beyond the narrow limits of our money-changing hole;,1
19337,"and weary journeys lie before me!""",1
19337,,1
19337,"It was a habit with Scrooge, whenever he became thoughtful, to put his",1
19337,"hands in his breeches pockets. Pondering on what the Ghost had said, he",1
19337,"did so now, but without lifting up his eyes, or getting off his knees.",1
19337,,1
19337,"""You must have been very slow about it, Jacob,"" Scrooge observed in a",1
19337,"business-like manner, though with humility and deference.",1
19337,,1
19337,"""Slow!"" the Ghost repeated.",1
19337,,1
19337,"""Seven years dead,"" mused Scrooge. ""And travelling all the time?""",1
19337,,1
19337,"""The whole time,"" said the Ghost. ""No rest, no peace. Incessant torture",1
19337,"of remorse.""",1
19337,,1
19337,"""You travel fast?"" said Scrooge.",1
19337,,1
19337,"""On the wings of the wind,"" replied the Ghost.",1
19337,,1
19337,"""You might have got over a great quantity of ground in seven years,""",1
19337,said Scrooge.,1
19337,,1
19337,"The Ghost, on hearing this, set up another cry, and clanked its chain so",1
19337,"hideously in the dead silence of the night, that the Ward would have",1
19337,been justified in indicting it for a nuisance.,1
19337,,1
19337,"""Oh! captive, bound, and double-ironed,"" cried the phantom, ""not to know",1
19337,"that ages of incessant labour, by immortal creatures, for this earth",1
19337,must pass into eternity before the good of which it is susceptible is,1
19337,all developed! Not to know that any Christian spirit working kindly in,1
19337,"its little sphere, whatever it may be, will find its mortal life too",1
19337,short for its vast means of usefulness! Not to know that no space of,1
19337,regret can make amends for one life's opportunities misused! Yet such,1
19337,"was I! Oh, such was I!""",1
19337,,1
19337,"""But you were always a good man of business, Jacob,"" faltered Scrooge,",1
19337,who now began to apply this to himself.,1
19337,,1
19337,"""Business!"" cried the Ghost, wringing its hands again. ""Mankind was my",1
19337,"business. The common welfare was my business; charity, mercy,",1
19337,"forbearance, and benevolence were, all, my business. The dealings of my",1
19337,trade were but a drop of water in the comprehensive ocean of my,1
19337,"business!""",1
19337,,1
19337,"It held up its chain at arm's length, as if that were the cause of all",1
19337,"its unavailing grief, and flung it heavily upon the ground again.",1
19337,,1
19337,"""At this time of the rolling year,"" the spectre said, ""I suffer most.",1
19337,"Why did I walk through crowds of fellow-beings with my eyes turned down,",1
19337,and never raise them to that blessed Star which led the Wise Men to a,1
19337,poor abode? Were there no poor homes to which its light would have,1
19337,"conducted _me_?""",1
19337,,1
19337,Scrooge was very much dismayed to hear the spectre going on at this,1
19337,"rate, and began to quake exceedingly.",1
19337,,1
19337,"""Hear me!"" cried the Ghost. ""My time is nearly gone.""",1
19337,,1
19337,"""I will,"" said Scrooge. ""But don't be hard upon me! Don't be flowery,",1
19337,"Jacob! Pray!""",1
19337,,1
19337,"""How it is that I appear before you in a shape that you can see, I may",1
19337,"not tell. I have sat invisible beside you many and many a day.""",1
19337,,1
19337,"It was not an agreeable idea. Scrooge shivered, and wiped the",1
19337,perspiration from his brow.,1
19337,,1
19337,"""That is no light part of my penance,"" pursued the Ghost. ""I am here",1
19337,to-night to warn you that you have yet a chance and hope of escaping my,1
19337,"fate. A chance and hope of my procuring, Ebenezer.""",1
19337,,1
19337,"""You were always a good friend to me,"" said Scrooge. ""Thankee!""",1
19337,,1
19337,"""You will be haunted,"" resumed the Ghost, ""by Three Spirits.""",1
19337,,1
19337,Scrooge's countenance fell almost as low as the Ghost's had done.,1
19337,,1
19337,"""Is that the chance and hope you mentioned, Jacob?"" he demanded in a",1
19337,faltering voice.,1
19337,,1
19337,"""It is.""",1
19337,,1
19337,"""I--I think I'd rather not,"" said Scrooge.",1
19337,,1
19337,"""Without their visits,"" said the Ghost, ""you cannot hope to shun the",1
19337,"path I tread. Expect the first to-morrow when the bell tolls One.""",1
19337,,1
19337,"""Couldn't I take 'em all at once, and have it over, Jacob?"" hinted",1
19337,Scrooge.,1
19337,,1
19337,"""Expect the second on the next night at the same hour. The third, upon",1
19337,the next night when the last stroke of Twelve has ceased to vibrate.,1
19337,"Look to see me no more; and look that, for your own sake, you remember",1
19337,"what has passed between us!""",1
19337,,1
19337,"When it had said these words, the spectre took its wrapper from the",1
19337,"table, and bound it round its head as before. Scrooge knew this by the",1
19337,smart sound its teeth made when the jaws were brought together by the,1
19337,"bandage. He ventured to raise his eyes again, and found his supernatural",1
19337,"visitor confronting him in an erect attitude, with its chain wound over",1
19337,and about its arm.,1
19337,,1
19337,"The apparition walked backward from him; and, at every step it took, the",1
19337,"window raised itself a little, so that, when the spectre reached it, it",1
19337,"was wide open. It beckoned Scrooge to approach, which he did. When they",1
19337,"were within two paces of each other, Marley's Ghost held up its hand,",1
19337,warning him to come no nearer. Scrooge stopped.,1
19337,,1
19337,"Not so much in obedience as in surprise and fear; for, on the raising of",1
19337,"the hand, he became sensible of confused noises in the air; incoherent",1
19337,sounds of lamentation and regret; wailings inexpressibly sorrowful and,1
19337,"self-accusatory. The spectre, after listening for a moment, joined in",1
19337,"the mournful dirge; and floated out upon the bleak, dark night.",1
19337,,1
19337,Scrooge followed to the window: desperate in his curiosity. He looked,1
19337,out.,1
19337,,1
19337,"The air was filled with phantoms, wandering hither and thither in",1
19337,"restless haste, and moaning as they went. Every one of them wore chains",1
19337,like Marley's Ghost; some few (they might be guilty governments) were,1
19337,linked together; none were free. Many had been personally known to,1
19337,Scrooge in their lives. He had been quite familiar with one old ghost in,1
19337,"a white waistcoat, with a monstrous iron safe attached to its ankle, who",1
19337,cried piteously at being unable to assist a wretched woman with an,1
19337,"infant, whom it saw below upon a doorstep. The misery with them all was,",1
19337,"clearly, that they sought to interfere, for good, in human matters, and",1
19337,had lost the power for ever.,1
19337,,1
19337,"Whether these creatures faded into mist, or mist enshrouded them, he",1
19337,could not tell. But they and their spirit voices faded together; and the,1
19337,night became as it had been when he walked home.,1
19337,,1
19337,"Scrooge closed the window, and examined the door by which the Ghost had",1
19337,"entered. It was double locked, as he had locked it with his own hands,",1
19337,"and the bolts were undisturbed. He tried to say ""Humbug!"" but stopped at",1
19337,"the first syllable. And being, from the emotion he had undergone, or the",1
19337,"fatigues of the day, or his glimpse of the Invisible World, or the dull",1
19337,"conversation of the Ghost, or the lateness of the hour, much in need of",1
19337,"repose, went straight to bed without undressing, and fell asleep upon",1
19337,the instant.,1
19337,,1
19337,,1
19337,,1
19337,,1
19337,STAVE TWO,2
19337,,2
19337,THE FIRST OF THE THREE SPIRITS,2
19337,,2
19337,,2
19337,"When Scrooge awoke it was so dark, that, looking out of bed, he could",2
19337,scarcely distinguish the transparent window from the opaque walls of his,2
19337,chamber. He was endeavouring to pierce the darkness with his ferret,2
19337,"eyes, when the chimes of a neighbouring church struck the four quarters.",2
19337,So he listened for the hour.,2
19337,,2
19337,"To his great astonishment, the heavy bell went on from six to seven, and",2
19337,"from seven to eight, and regularly up to twelve; then stopped. Twelve!",2
19337,It was past two when he went to bed. The clock was wrong. An icicle must,2
19337,have got into the works. Twelve!,2
19337,,2
19337,"He touched the spring of his repeater, to correct this most preposterous",2
19337,"clock. Its rapid little pulse beat twelve, and stopped.",2
19337,,2
19337,"""Why, it isn't possible,"" said Scrooge, ""that I can have slept through a",2
19337,whole day and far into another night. It isn't possible that anything,2
19337,"has happened to the sun, and this is twelve at noon!""",2
